hit_rate,player,defender
1.0,alan anderson,"Johnson, Amir"
1.0,deron williams,"Davis, Ed"
1.0,deron williams,"Fournier, Evan"
1.0,joe johnson,"Chalmers, Mario"
1.0,bojan bogdanovic,"Ariza, Trevor"
1.0,jarrett jack,"Andersen, Chris"
1.0,ray mccallum,"Harris, Gary"
1.0,ben mclemore,"Gordon, Eric"
1.0,nik stauskas,"Pondexter, Quincy"
1.0,ramon sessions,"Livingston, Shaun"
1.0,jeremy lamb,"Green, Draymond"
1.0,chris paul,"Hickson, JJ"
1.0,chris paul,"McRoberts, Josh"
1.0,spencer hawes,"Gobert, Rudy"
1.0,kirk hinrich,"Augustin, D.J."
1.0,pau gasol,"Dedmon, Dewayne"
1.0,nikola mirotic,"Wiggins, Andrew"
1.0,nikola mirotic,"Morris, Marcus"
1.0,joakim noah,"Howard, Dwight"
1.0,joakim noah,"Lowry, Kyle"
1.0,cj mccollum,"Howard, Dwight"
1.0,steve blake,"Cole, Norris"
1.0,gorgui dieng,"Humphries, Kris"
1.0,anthony bennett,"Davies, Brandon"
1.0,mason plumlee,"Pachulia, Zaza"
1.0,alan anderson,"Faried, Kenneth"
1.0,joe johnson,"Dalembert, Samuel"
1.0,joe johnson,"Monroe, Greg"
1.0,ben mclemore,"Aldridge, LaMarcus"
1.0,serge ibaka,"Dalembert, Samuel"
1.0,russell westbrook,"Calderon, Jose"
1.0,hedo turkoglu,"Budinger, Chase"
1.0,tony snell,"Harris, Devin"
1.0,cj mccollum,"Barbosa, Leandro"
1.0,wesley matthews,"Moore, E'Twaun"
1.0,andrew wiggins,"Rudez, Damjan"
1.0,deron williams,"Turner, Evan"
1.0,joe johnson,"Williams, Derrick"
1.0,bojan bogdanovic,"Scola, Luis"
1.0,ben mclemore,"Rondo, Rajon"
1.0,nik stauskas,"Booker, Trevor"
1.0,nik stauskas,"Farmar, Jordan"
1.0,nik stauskas,"Curry, Stephen"
1.0,demarcus cousins,"Turner, Evan"
1.0,demarcus cousins,"Green, Draymond"
1.0,russell westbrook,"Smith, Greg"
1.0,andre roberson,"Green, Gerald"
1.0,jeremy lamb,"Thompson, Klay"
1.0,matt barnes,"Horford, Al"
1.0,spencer hawes,"Barnes, Harrison"
1.0,jordan farmar,"Dos Santos, Atila"
1.0,jimmy butler,"Sanders, Larry"
1.0,aaron brooks,"Sloan, Donald"
1.0,steve blake,"Ginobili, Manu"
1.0,nicolas batum,"Ellis, Monta"
1.0,mirza teletovic,"Gasol, Marc"
1.0,alan anderson,"Sefolosha, Thabo"
1.0,ray mccallum,"Hawes, Spencer"
1.0,jamal crawford,"Chalmers, Mario"
1.0,hedo turkoglu,"Zeller, Cody"
1.0,jordan farmar,"Koufos, Kosta"
1.0,kirk hinrich,"Anthony, Carmelo"
1.0,lamarcus aldridge,"Gortat, Marcin"
1.0,damian lillard,"Gordon, Eric"
1.0,andrew wiggins,"Calathes, Nick"
1.0,andrew wiggins,"Biyombo, Bismack"
1.0,mo williams,"Barnes, Matt"
1.0,mo williams,"Leuer, Jon"
1.0,zach lavine,"Ezeli, Festus"
1.0,chase budinger,"Lamb, Jeremy"
1.0,chase budinger,"Belinelli, Marco"
1.0,mirza teletovic,"Villanueva, Charlie"
1.0,deron williams,"Ennis, James"
1.0,joe johnson,"Wade, Dwyane"
1.0,joe johnson,"Pekovic, Nikola"
1.0,bojan bogdanovic,"Parker, Tony"
1.0,derrick williams,"Rivers, Austin"
1.0,derrick williams,"Withey, Jeff"
1.0,darren collison,"McCollum, CJ"
1.0,jeremy lamb,"Harris, Gary"
1.0,jeremy lamb,"Cunningham, Dante"
1.0,jamal crawford,"Deng, Luol"
1.0,matt barnes,"Felton, Raymond"
1.0,jordan farmar,"Bryant, Kobe"
1.0,tony snell,"Larkin, Shane"
1.0,aaron brooks,"Zeller, Tyler"
1.0,joakim noah,"Evans, Tyreke"
1.0,wesley matthews,"Butler, Caron"
1.0,damian lillard,"Zeller, Tyler"
1.0,chris kaman,"Bonner, Matt"
1.0,andrew wiggins,"Morrow, Anthony"
1.0,chase budinger,"Noel, Nerlens"
1.0,brook lopez,"Gallinari, Danilo"
1.0,joe johnson,"Gordon, Aaron"
1.0,nick collison,"Afflalo, Arron"
1.0,reggie jackson,"McDaniels, KJ"
1.0,jamal crawford,"Hardaway Jr., Tim"
1.0,jj redick,"Johnson, Amir"
1.0,hedo turkoglu,"Rudez, Damjan"
1.0,spencer hawes,"Teletovic, Mirza"
1.0,aaron brooks,"Clark, Ian"
1.0,nicolas batum,"Barnes, Harrison"
1.0,gorgui dieng,"Olynyk, Kelly"
1.0,gorgui dieng,"Anthony, Carmelo"
1.0,anthony bennett,"Carter, Vince"
1.0,zach lavine,"Roberson, Andre"
1.0,thaddeus young,"Biyombo, Bismack"
1.0,chase budinger,"Ellis, Monta"
1.0,joe johnson,"Love, Kevin"
1.0,bojan bogdanovic,"Miller, Andre"
1.0,bojan bogdanovic,"Matthews, Wesley"
1.0,jarrett jack,"Miller, Andre"
1.0,ray mccallum,"Thompson, Tristan"
1.0,ben mclemore,"Anderson, Alan"
1.0,darren collison,"Kuzmic, Ognjen"
1.0,jamal crawford,"Anderson, Kyle"
1.0,jordan farmar,"Baynes, Aron"
1.0,pau gasol,"Hill, Solomon"
1.0,jimmy butler,"Matthews, Wesley"
1.0,jimmy butler,"Jefferson, Richard"
1.0,nikola mirotic,"Terry, Jason"
1.0,aaron brooks,"Hickson, JJ"
1.0,steve blake,"Baynes, Aron"
1.0,steve blake,"Watson, CJ"
1.0,nicolas batum,"Roberson, Andre"
1.0,gorgui dieng,"Iguodala, Andre"
1.0,gorgui dieng,"Sacre, Robert"
1.0,thaddeus young,"Dellavedova, Matthew"
1.0,ray mccallum,"Batum, Nicolas"
1.0,carl landry,"Noah, Joakim"
1.0,nik stauskas,"Harris, Joe"
1.0,steve adams,"Nowitzki, Dirk"
1.0,matt barnes,"Adams, Steven"
1.0,jordan farmar,"Ellington, Wayne"
1.0,kirk hinrich,"Antetokounmpo, Giannis"
1.0,jimmy butler,"Pressey, Phil"
1.0,nicolas batum,"Parsons, Chandler"
1.0,anthony bennett,"Robinson, Nate"
1.0,zach lavine,"Fredette, Jimmer"
1.0,robbie hummel,"Ellis, Monta"
1.0,mirza teletovic,"Matthews, Wesley"
1.0,alan anderson,"Stoudemire, Amar'e"
1.0,bojan bogdanovic,"Aldrich, Cole"
1.0,jarrett jack,"Dellavedova, Matthew"
1.0,nik stauskas,"Harris, Gary"
1.0,serge ibaka,"Garnett, Kevin"
1.0,jj redick,"Roberson, Andre"
1.0,chris paul,"Love, Kevin"
1.0,jordan farmar,"Gobert, Rudy"
1.0,aaron brooks,"Ennis, Tyler"
1.0,joakim noah,"Jones, Terrence"
1.0,damian lillard,"Barbosa, Leandro"
1.0,anthony bennett,"James, LeBron"
1.0,alan anderson,"Green, Willie"
1.0,rudy gay,"Galloway, Langston"
1.0,kendrick perkins,"Ingles, Joe"
1.0,jamal crawford,"Morris, Markieff"
1.0,jj redick,"Zeller, Tyler"
1.0,chris paul,"Smith, Jason"
1.0,jordan farmar,"Daniels, Troy"
1.0,blake griffin,"Hinrich, Kirk"
1.0,lamarcus aldridge,"LaVine, Zach"
1.0,anthony bennett,"Jordan, DeAndre"
1.0,zach lavine,"Johnson, Tyler"
1.0,thaddeus young,"Whiteside, Hassan"
1.0,chase budinger,"Brewer, Corey"
1.0,chase budinger,"Allen, Lavoy"
1.0,brook lopez,"Hill, Jordan"
1.0,mirza teletovic,"Augustin, D.J."
1.0,jerome jordan,"Biyombo, Bismack"
1.0,bojan bogdanovic,"Calderon, Jose"
1.0,bojan bogdanovic,"Tucker, PJ"
1.0,ray mccallum,"Nurkic, Jusuf"
1.0,carl landry,"Barbosa, Leandro"
1.0,derrick williams,"Redick, JJ"
1.0,derrick williams,"Miller, Mike"
1.0,darren collison,"Smart, Marcus"
1.0,nik stauskas,"Smith, J.R."
1.0,reggie jackson,"McLemore, Ben"
1.0,anthony morrow,"Babbitt, Luke"
1.0,russell westbrook,"Korver, Kyle"
1.0,jeremy lamb,"Allen, Lavoy"
1.0,pau gasol,"Koufos, Kosta"
1.0,joakim noah,"Bosh, Chris"
1.0,lamarcus aldridge,"Len, Alex"
1.0,nicolas batum,"Diaw, Boris"
1.0,nicolas batum,"Anderson, Kyle"
1.0,damian lillard,"Thompson, Tristan"
1.0,mo williams,"Rivers, Austin"
1.0,thaddeus young,"Garnett, Kevin"
1.0,joe johnson,"Hansbrough, Tyler"
1.0,mo williams,"Wall, John"
1.0,derrick williams,"Bennett, Anthony"
1.0,nik stauskas,"Love, Kevin"
1.0,nik stauskas,"Gordon, Ben"
1.0,demarcus cousins,"Millsap, Elijah"
1.0,omri casspi,"Thompson, Klay"
1.0,anthony morrow,"O'Quinn, Kyle"
1.0,anthony morrow,"Anthony, Carmelo"
1.0,alan crabbe,"Evans, Tyreke"
1.0,damian lillard,"Brewer, Corey"
1.0,andrew wiggins,"Deng, Luol"
1.0,robbie hummel,"Barnes, Harrison"
1.0,brook lopez,"Favors, Derrick"
1.0,deron williams,"Temple, Garrett"
1.0,deron williams,"Crowder, Jae"
1.0,ray mccallum,"Mayo, O.J."
1.0,nik stauskas,"Ibaka, Serge"
1.0,omri casspi,"Carter, Vince"
1.0,kendrick perkins,"Curry, Stephen"
1.0,kendrick perkins,"Zeller, Tyler"
1.0,jeremy lamb,"Oladipo, Victor"
1.0,chris paul,"Allen, Tony"
1.0,chris paul,"Ellington, Wayne"
1.0,hedo turkoglu,"Frye, Channing"
1.0,blake griffin,"Stephenson, Lance"
1.0,joakim noah,"Green, Jeff"
1.0,damian lillard,"Foye, Randy"
1.0,deron williams,Nene
1.0,joe johnson,"Covington, Robert"
1.0,ben mclemore,"Singler, Kyle"
1.0,omri casspi,"Pachulia, Zaza"
1.0,ramon sessions,"Motiejunas, Donatas"
1.0,nick collison,"Adrien, Jeff"
1.0,reggie jackson,"Shved, Alexey"
1.0,jamal crawford,"Sampson, JaKarr"
1.0,matt barnes,"Payton, Elfrid"
1.0,deandre jordan,"Lawson, Ty"
1.0,spencer hawes,"Lopez, Robin"
1.0,derrick rose,"Sacre, Robert"
1.0,steve blake,"Dellavedova, Matthew"
1.0,damian lillard,"Turner, Evan"
1.0,damian lillard,"Chandler, Tyson"
1.0,mo williams,"Holiday, Justin"
1.0,zach lavine,"Porter, Otto"
1.0,shabazz muhammad,"Morrow, Anthony"
1.0,thaddeus young,"Plumlee, Miles"
1.0,chase budinger,"Freeland, Joel"
1.0,bojan bogdanovic,"Watson, CJ"
1.0,bojan bogdanovic,"Teague, Jeff"
1.0,ray mccallum,"Amundson, Lou"
1.0,ray mccallum,"Shved, Alexey"
1.0,derrick williams,"Singler, Kyle"
1.0,darren collison,"Aminu, Al-Farouq"
1.0,darren collison,"Wiggins, Andrew"
1.0,ramon sessions,"Pachulia, Zaza"
1.0,reggie jackson,"Foye, Randy"
1.0,kendrick perkins,"Randolph, Shavlik"
1.0,kendrick perkins,"Mozgov, Timofey"
1.0,spencer hawes,"Chandler, Tyson"
1.0,pau gasol,"Deng, Luol"
1.0,jimmy butler,"Gordon, Eric"
1.0,joakim noah,"McLemore, Ben"
1.0,alan crabbe,"Smith, J.R."
1.0,bojan bogdanovic,"Copeland, Chris"
1.0,jarrett jack,"Martin, Kevin"
1.0,ray mccallum,"Jack, Jarrett"
1.0,derrick williams,"Marshall, Kendall"
1.0,omri casspi,"Plumlee, Miles"
1.0,reggie jackson,"Williams, Derrick"
1.0,nikola mirotic,"Robinson, Nate"
1.0,tony snell,"Brown, Markel"
1.0,mirza teletovic,"Scola, Luis"
1.0,bojan bogdanovic,"Davis, Ed"
1.0,bojan bogdanovic,"Amundson, Lou"
1.0,jarrett jack,"Walker, Kemba"
1.0,ben mclemore,"Kanter, Enes"
1.0,jordan farmar,"Seraphin, Kevin"
1.0,glen davis,"Lopez, Robin"
1.0,jimmy butler,"Green, JaMychal"
1.0,aaron brooks,"Douglas, Toney"
1.0,cj mccollum,"Babbitt, Luke"
1.0,cj mccollum,"Crowder, Jae"
1.0,damian lillard,"Butler, Caron"
1.0,gorgui dieng,"Terry, Jason"
1.0,zach lavine,"Stephenson, Lance"
1.0,zach lavine,"Ellis, Monta"
1.0,kendrick perkins,"Wall, John"
1.0,russell westbrook,"James, LeBron"
1.0,andre roberson,"Bryant, Kobe"
1.0,matt barnes,"Smith, Josh"
1.0,hedo turkoglu,"Cunningham, Dante"
1.0,pau gasol,"Cunningham, Dante"
1.0,jimmy butler,"Robinson, Nate"
1.0,nikola mirotic,"Harkless, Maurice"
1.0,cj mccollum,"Exum, Dante"
1.0,steve blake,"Hill, Jordan"
1.0,alan crabbe,"Waiters, Dion"
1.0,damian lillard,"Antetokounmpo, Giannis"
1.0,damian lillard,"Bazemore, Kent"
1.0,damian lillard,"Webster, Martell"
1.0,thaddeus young,"Korver, Kyle"
1.0,brook lopez,"Harris, Gary"
1.0,alan anderson,"Early, Cleanthony"
1.0,jerome jordan,"Smith, Josh"
1.0,bojan bogdanovic,"Butler, Caron"
1.0,ben mclemore,"Jennings, Brandon"
1.0,demarcus cousins,"Antetokounmpo, Giannis"
1.0,demarcus cousins,"Dragic, Goran"
1.0,rudy gay,"Olynyk, Kelly"
1.0,omri casspi,"Smart, Marcus"
1.0,serge ibaka,"Augustin, D.J."
1.0,steve adams,"Wear, Travis"
1.0,jj redick,"Canaan, Isaiah"
1.0,chris paul,"Smith, Josh"
1.0,deandre jordan,"Smith, Greg"
1.0,spencer hawes,"Rudez, Damjan"
1.0,blake griffin,"Landry, Carl"
1.0,nikola mirotic,"Ingles, Joe"
1.0,aaron brooks,"Ilyasova, Ersan"
1.0,steve blake,"Crawford, Jamal"
1.0,nicolas batum,"Griffin, Blake"
1.0,damian lillard,"Andersen, Chris"
1.0,zach lavine,"Chandler, Wilson"
1.0,thaddeus young,"McRoberts, Josh"
1.0,robbie hummel,"Williams, Shawne"
1.0,mason plumlee,"Smart, Marcus"
1.0,jarrett jack,"Leonard, Kawhi"
1.0,rudy gay,"Barton, Will"
1.0,nick collison,"Cousins, DeMarcus"
1.0,serge ibaka,"Papanikolaou, Kostas"
1.0,anthony morrow,"Maxiell, Jason"
1.0,chris paul,"Parker, Jabari"
1.0,deandre jordan,"Booker, Trevor"
1.0,spencer hawes,"Bryant, Kobe"
1.0,blake griffin,"Mirotic, Nikola"
1.0,pau gasol,"Batum, Nicolas"
1.0,taj gibson,"Mahinmi, Ian"
1.0,jimmy butler,"Chandler, Tyson"
1.0,jimmy butler,"Humphries, Kris"
1.0,tony snell,"Wade, Dwyane"
1.0,cj mccollum,"Burke, Trey"
1.0,steve blake,"Budinger, Chase"
1.0,lamarcus aldridge,"Sacre, Robert"
1.0,nicolas batum,"Rose, Derrick"
1.0,deron williams,"Gortat, Marcin"
1.0,joe johnson,"Williams, Marvin"
1.0,jarrett jack,"Crabbe, Allen"
1.0,demarcus cousins,"Dudley, Jared"
1.0,nick collison,"Chandler, Wilson"
1.0,kendrick perkins,"Smith, Greg"
1.0,jeremy lamb,"Wolters, Nate"
1.0,hedo turkoglu,"Ginobili, Manu"
1.0,spencer hawes,"Muhammad, Shabazz"
1.0,spencer hawes,"Thomas, Lance"
1.0,derrick rose,"Ingles, Joe"
1.0,tony snell,"Humphries, Kris"
1.0,cj mccollum,"Telfair, Sebastian"
1.0,steve blake,"West, David"
1.0,chris kaman,"Mirotic, Nikola"
1.0,anthony bennett,"Parsons, Chandler"
1.0,alan anderson,"Thompson, Klay"
1.0,ray mccallum,"Smith, Jason"
1.0,derrick williams,"Bairstow, Cameron"
1.0,omri casspi,"Leonard, Kawhi"
1.0,omri casspi,"Karasev, Sergey"
1.0,nick collison,"Exum, Dante"
1.0,reggie jackson,"Holiday, Justin"
1.0,serge ibaka,"Williams, Deron"
1.0,nikola mirotic,"Cousins, DeMarcus"
1.0,alan crabbe,"Williams, Deron"
1.0,nicolas batum,"Antetokounmpo, Giannis"
1.0,chris kaman,"Thompson, Hollis"
1.0,andrew wiggins,"Westbrook, Russell"
1.0,zach lavine,"Boozer, Carlos"
1.0,kevin garnett,"Cole, Norris"
1.0,bojan bogdanovic,"Mirotic, Nikola"
1.0,jarrett jack,"Anthony, Carmelo"
1.0,ramon sessions,"Mbah a Moute, Luc"
1.0,serge ibaka,"Carroll, DeMarre"
1.0,serge ibaka,"Evans, Reggie"
1.0,jeremy lamb,"Collison, Darren"
1.0,matt barnes,"Duncan, Tim"
1.0,jordan farmar,"Telfair, Sebastian"
1.0,nikola mirotic,"Kanter, Enes"
1.0,tony snell,"Carter, Vince"
1.0,alan crabbe,"Ennis, James"
1.0,damian lillard,"Horford, Al"
1.0,chase budinger,"Curry, Stephen"
1.0,chase budinger,"Crabbe, Allen"
1.0,mason plumlee,"Chandler, Wilson"
1.0,kevin garnett,"Booker, Trevor"
1.0,kevin garnett,"Mayo, O.J."
1.0,jerome jordan,"Roberson, Andre"
1.0,ray mccallum,"Wright, Brandan"
1.0,carl landry,"Tolliver, Anthony"
1.0,ben mclemore,"Green, Jeff"
1.0,nik stauskas,"Budinger, Chase"
1.0,omri casspi,"Irving, Kyrie"
1.0,nick collison,"Ajinca, Alexis"
1.0,serge ibaka,"Young, Nick"
1.0,andre roberson,"Prigioni, Pablo"
1.0,steve adams,"Burks, Alec"
1.0,matt barnes,"Carter, Vince"
1.0,spencer hawes,"Brewer, Corey"
1.0,tony snell,"Seraphin, Kevin"
1.0,tony snell,"Hardaway Jr., Tim"
1.0,joakim noah,"Hansbrough, Tyler"
1.0,cj mccollum,"Millsap, Paul"
1.0,wesley matthews,"Curry, Stephen"
1.0,steve blake,"Thomas, Lance"
1.0,lamarcus aldridge,"Pierce, Paul"
1.0,nicolas batum,"Carter-Williams, Michael"
1.0,mason plumlee,"Zeller, Cody"
1.0,kevin garnett,"Williams, Shawne"
1.0,alan anderson,"Baynes, Aron"
1.0,deron williams,"Hill, George"
1.0,bojan bogdanovic,"Roberson, Andre"
1.0,ray mccallum,"Bledsoe, Eric"
1.0,nik stauskas,"Parsons, Chandler"
1.0,kendrick perkins,"Gordon, Eric"
1.0,kendrick perkins,"Hardaway Jr., Tim"
1.0,andre roberson,"Acy, Quincy"
1.0,steve adams,"Curry, Stephen"
1.0,jamal crawford,"Tucker, PJ"
1.0,jordan farmar,"Perkins, Kendrick"
1.0,blake griffin,"Bayless, Jerryd"
1.0,derrick rose,"Millsap, Paul"
1.0,tony snell,"Crowder, Jae"
1.0,wesley matthews,"Davis, Anthony"
1.0,steve blake,"Green, Danny"
1.0,damian lillard,"Lawson, Ty"
1.0,gorgui dieng,"Smith, Josh"
1.0,brook lopez,"Pondexter, Quincy"
1.0,brook lopez,"Mohammed, Nazr"
1.0,jarrett jack,"Moore, E'Twaun"
1.0,ben mclemore,"Monroe, Greg"
1.0,derrick williams,"Hayward, Gordon"
1.0,darren collison,"Batum, Nicolas"
1.0,demarcus cousins,"Blake, Steve"
1.0,steve adams,"Redick, JJ"
1.0,jj redick,"Bryant, Kobe"
1.0,glen davis,"Fredette, Jimmer"
1.0,derrick rose,"Drummond, Andre"
1.0,lamarcus aldridge,"Parker, Tony"
1.0,andrew wiggins,"Granger, Danny"
1.0,anthony bennett,"Henson, John"
1.0,zach lavine,"Green, Jeff"
1.0,bojan bogdanovic,"Martin, Kevin"
1.0,ben mclemore,"Johnson, Joe"
1.0,reggie jackson,"Sims, Henry"
1.0,reggie jackson,"Robinson, Nate"
1.0,russell westbrook,"Pierce, Paul"
1.0,glen davis,"Hollins, Ryan"
1.0,tony snell,"Rudez, Damjan"
1.0,aaron brooks,"James, LeBron"
1.0,steve blake,"Oladipo, Victor"
1.0,alan crabbe,"Sims, Henry"
1.0,zach lavine,"Goodwin, Archie"
1.0,joe johnson,"Carter, Vince"
1.0,joe johnson,"Lopez, Robin"
1.0,jarrett jack,"Hinrich, Kirk"
1.0,ray mccallum,"Barnes, Harrison"
1.0,anthony morrow,"Ginobili, Manu"
1.0,russell westbrook,"Ginobili, Manu"
1.0,andre roberson,"Nowitzki, Dirk"
1.0,andre roberson,"Ellis, Monta"
1.0,jordan farmar,"Drummond, Andre"
1.0,blake griffin,"McRoberts, Josh"
1.0,kirk hinrich,"Ridnour, Luke"
1.0,aaron brooks,"Scott, Mike"
1.0,aaron brooks,"Williams, Deron"
1.0,aaron brooks,"Farmar, Jordan"
1.0,aaron brooks,"Hansbrough, Tyler"
1.0,chris kaman,"Sanders, Larry"
1.0,zach lavine,"Hickson, JJ"
1.0,shabazz muhammad,"Dorsey, Joey"
1.0,robbie hummel,"Dudley, Jared"
1.0,robbie hummel,"Robinson, Nate"
1.0,mirza teletovic,"Randolph, Zach"
1.0,alan anderson,"Collison, Darren"
1.0,derrick williams,"Harris, Devin"
1.0,kendrick perkins,"Johnson, James"
1.0,chris paul,"Bogut, Andrew"
1.0,joakim noah,"Redick, JJ"
1.0,damian lillard,"Pachulia, Zaza"
1.0,andrew wiggins,"Villanueva, Charlie"
1.0,thaddeus young,"Jennings, Brandon"
1.0,alan anderson,"Waiters, Dion"
1.0,deron williams,"Nurkic, Jusuf"
1.0,jerome jordan,"McDaniels, KJ"
1.0,bojan bogdanovic,"Drummond, Andre"
1.0,ray mccallum,"Waiters, Dion"
1.0,ray mccallum,"Sacre, Robert"
1.0,derrick williams,"Aldrich, Cole"
1.0,demarcus cousins,"Villanueva, Charlie"
1.0,omri casspi,"Haslem, Udonis"
1.0,kendrick perkins,"Mahinmi, Ian"
1.0,kendrick perkins,"Acy, Quincy"
1.0,serge ibaka,"Millsap, Elijah"
1.0,serge ibaka,"Casspi, Omri"
1.0,anthony morrow,"Lin, Jeremy"
1.0,jimmy butler,"Thompson, Jason"
1.0,aaron brooks,"Terry, Jason"
1.0,wesley matthews,"Noah, Joakim"
1.0,steve blake,"Muhammad, Shabazz"
1.0,damian lillard,"Neal, Gary"
1.0,andrew wiggins,"Middleton, Khris"
1.0,deron williams,"Antetokounmpo, Giannis"
1.0,demarcus cousins,"Ginobili, Manu"
1.0,omri casspi,"Young, James"
1.0,omri casspi,"Canaan, Isaiah"
1.0,omri casspi,"Bennett, Anthony"
1.0,reggie jackson,"Lee, Courtney"
1.0,jeremy lamb,"Lopez, Brook"
1.0,jamal crawford,"Calathes, Nick"
1.0,matt barnes,"Pachulia, Zaza"
1.0,blake griffin,"Stuckey, Rodney"
1.0,blake griffin,"Gasol, Marc"
1.0,wesley matthews,"Schroder, Dennis"
1.0,damian lillard,"Dragic, Goran"
1.0,damian lillard,"Leuer, Jon"
1.0,mo williams,"Baynes, Aron"
1.0,anthony bennett,"Smith, J.R."
1.0,thaddeus young,"Wright, Brandan"
1.0,thaddeus young,"Dunleavy, Mike"
1.0,bojan bogdanovic,"Caldwell-Pope, Kentavious"
1.0,nik stauskas,"Lamb, Jeremy"
1.0,omri casspi,"Dellavedova, Matthew"
1.0,ramon sessions,"Marion, Shawn"
1.0,nick collison,"Gobert, Rudy"
1.0,jj redick,"Curry, Stephen"
1.0,derrick rose,"Johnson, James"
1.0,nikola mirotic,"Watson, CJ"
1.0,aaron brooks,"Roberts, Brian"
1.0,joakim noah,"Lawson, Ty"
1.0,damian lillard,"Ginobili, Manu"
1.0,andrew wiggins,"Hairston, PJ"
1.0,gorgui dieng,"McDaniels, KJ"
1.0,zach lavine,"Chandler, Tyson"
1.0,chase budinger,"Afflalo, Arron"
1.0,mirza teletovic,"Robinson, Nate"
1.0,deron williams,"Harden, James"
1.0,bojan bogdanovic,"Waiters, Dion"
1.0,jarrett jack,"McCallum, Ray"
1.0,nik stauskas,"Paul, Chris"
1.0,ramon sessions,"Freeland, Joel"
1.0,reggie jackson,"Booker, Trevor"
1.0,anthony morrow,"Beverley, Patrick"
1.0,jamal crawford,"Dedmon, Dewayne"
1.0,deandre jordan,"Jefferson, Richard"
1.0,jordan farmar,"Schroder, Dennis"
1.0,kirk hinrich,"Teague, Jeff"
1.0,pau gasol,"Kanter, Enes"
1.0,taj gibson,"Hickson, JJ"
1.0,jimmy butler,"Cunningham, Dante"
1.0,tony snell,"Muhammad, Shabazz"
1.0,wesley matthews,"Paul, Chris"
1.0,alan crabbe,"Wroten, Tony"
1.0,mo williams,"Ellington, Wayne"
1.0,anthony bennett,"Allen, Lavoy"
1.0,shabazz muhammad,"Freeland, Joel"
1.0,robbie hummel,"Nelson, Jameer"
1.0,robbie hummel,"Booker, Trevor"
1.0,alan anderson,"Aminu, Al-Farouq"
1.0,alan anderson,"Thompson, Hollis"
1.0,demarcus cousins,"Matthews, Wesley"
1.0,rudy gay,"Burke, Trey"
1.0,ramon sessions,"Wiggins, Andrew"
1.0,jamal crawford,"Thompson, Tristan"
1.0,matt barnes,"McCallum, Ray"
1.0,spencer hawes,"Lowry, Kyle"
1.0,aaron brooks,"Deng, Luol"
1.0,damian lillard,"Calathes, Nick"
1.0,anthony bennett,"Thompson, Tristan"
1.0,zach lavine,"Barton, Will"
1.0,kevin garnett,"Rubio, Ricky"
1.0,ben mclemore,"Morrow, Anthony"
1.0,darren collison,"Deng, Luol"
1.0,nik stauskas,"McDermott, Doug"
1.0,nik stauskas,"Jefferson, Richard"
1.0,rudy gay,"Evans, Tyreke"
1.0,omri casspi,"Lamb, Jeremy"
1.0,reggie jackson,"Boozer, Carlos"
1.0,kendrick perkins,"Jordan, Jerome"
1.0,russell westbrook,"Sacre, Robert"
1.0,jj redick,"Len, Alex"
1.0,blake griffin,"Miles, CJ"
1.0,glen davis,"Johnson, James"
1.0,pau gasol,"Garnett, Kevin"
1.0,nikola mirotic,"Johnson, Wesley"
1.0,nikola mirotic,"Hummel, Robbie"
1.0,aaron brooks,"Humphries, Kris"
1.0,lamarcus aldridge,"Beverley, Patrick"
1.0,damian lillard,"Turkoglu, Hedo"
1.0,chase budinger,"Lawson, Ty"
1.0,mirza teletovic,"Davis, Glen"
1.0,mirza teletovic,"Hickson, JJ"
1.0,mirza teletovic,"Knight, Brandon"
1.0,alan anderson,"Lawson, Ty"
1.0,deron williams,"Ilyasova, Ersan"
1.0,joe johnson,"Stephenson, Lance"
1.0,carl landry,"Telfair, Sebastian"
1.0,ben mclemore,"Brewer, Corey"
1.0,darren collison,"Plumlee, Mason"
1.0,ramon sessions,"Dedmon, Dewayne"
1.0,reggie jackson,"Robinson, Glenn"
1.0,reggie jackson,"Acy, Quincy"
1.0,serge ibaka,"Leonard, Meyers"
1.0,andre roberson,"Lin, Jeremy"
1.0,hedo turkoglu,"Henderson, Gerald"
1.0,glen davis,"Stiemsma, Greg"
1.0,pau gasol,"Maxiell, Jason"
1.0,taj gibson,"O'Quinn, Kyle"
1.0,wesley matthews,"Belinelli, Marco"
1.0,wesley matthews,"Bass, Brandon"
1.0,alan crabbe,"Ibaka, Serge"
1.0,andrew wiggins,"Nelson, Jameer"
1.0,andrew wiggins,"Antetokounmpo, Giannis"
1.0,gorgui dieng,"Aldrich, Cole"
1.0,anthony bennett,"Price, Ronnie"
1.0,mirza teletovic,"Ibaka, Serge"
1.0,deron williams,"Gutierrez, Jorge"
1.0,joe johnson,"Thompson, Klay"
1.0,ray mccallum,"Holiday, Jrue"
1.0,ray mccallum,"Salmons, John"
1.0,ben mclemore,"Morris, Markieff"
1.0,darren collison,"Allen, Tony"
1.0,nik stauskas,"Bogdanovic, Bojan"
1.0,demarcus cousins,"Calderon, Jose"
1.0,anthony morrow,"Varejao, Anderson"
1.0,russell westbrook,"Green, Jeff"
1.0,steve adams,"Howard, Dwight"
1.0,pau gasol,"Redick, JJ"
1.0,pau gasol,"Nelson, Jameer"
1.0,derrick rose,"Ilyasova, Ersan"
1.0,aaron brooks,"Payne, Adreian"
1.0,joakim noah,"Bass, Brandon"
1.0,steve blake,"Thompson, Tristan"
